time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-09T12:41:37,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_003:chunk:4,1592,0,1592,5346,5346,6938,43.8652,0.25,0.025,2.0,USD,0.01109
2026-06-09T12:42:24,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_003:chunk:5,935,0,935,6112,6112,7047,47.308,0.25,0.025,2.0,USD,0.01245775
2026-06-09T12:43:34,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:0,1723,0,1723,8596,8596,10319,69.9236,0.25,0.025,2.0,USD,0.01762275
2026-06-09T12:44:19,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:1,1690,0,1690,4966,4966,6656,44.6179,0.25,0.025,2.0,USD,0.0103545
2026-06-09T12:44:57,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:2,1688,0,1688,4517,4517,6205,38.3193,0.25,0.025,2.0,USD,0.009456
2026-06-09T12:46:20,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:3,1738,0,1738,10216,10216,11954,82.5283,0.25,0.025,2.0,USD,0.0208665
2026-06-09T12:47:10,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:4,1669,0,1669,6554,6554,8223,50.0753,0.25,0.025,2.0,USD,0.01352525
2026-06-09T12:47:58,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:5,1674,0,1674,6105,6105,7779,48.1464,0.25,0.025,2.0,USD,0.0126285
2026-06-09T12:48:49,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:6,1670,0,1670,6506,6506,8176,50.9998,0.25,0.025,2.0,USD,0.0134295
2026-06-09T12:49:59,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:7,1658,0,1658,7379,7379,9037,69.5539,0.25,0.025,2.0,USD,0.0151725
2026-06-09T12:50:50,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:8,1635,0,1635,6596,6596,8231,51.565,0.25,0.025,2.0,USD,0.01360075
2026-06-09T12:51:44,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:9,1773,0,1773,7359,7359,9132,53.5779,0.25,0.025,2.0,USD,0.01516125
2026-06-09T12:53:10,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:10,1755,0,1755,7952,7952,9707,86.0633,0.25,0.025,2.0,USD,0.01634275
2026-06-09T12:55:13,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:11,1785,0,1785,9601,9601,11386,123.622,0.25,0.025,2.0,USD,0.01964825
2026-06-09T12:56:46,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:12,1751,0,1751,6705,6705,8456,92.2624,0.25,0.025,2.0,USD,0.01384775
2026-06-09T12:57:59,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:13,1706,0,1706,6544,6544,8250,73.2783,0.25,0.025,2.0,USD,0.0135145
2026-06-09T12:58:08,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_003:chunk:14,330,0,330,723,723,1053,9.1382,0.25,0.025,2.0,USD,0.0015285
